r1,r2,K1
0.182616451,0.18089099,3650.003698
0.17455198,0.151987469,2642.821412
0.141876835,0.270647447,8558.679746
0.187127055,0.216215905,2077.570559
0.195176939,0.233796352,3455.702146
0.197072767,0.22045316,5780.319738
0.220579336,0.267791665,1418.389011
0.167416322,0.269856234,5903.174051
0.172481064,0.180280125,2975.813046
0.189765297,0.254039449,1183.526104
0.142554264,0.262429692,5562.157755
0.200140389,0.219479381,8358.532255
0.207890509,0.2349796,3175.106529
0.195721254,0.144034309,7480.770452
0.176184739,0.246319208,2070.910219
0.196975999,0.218383103,7400.364477
0.187443227,0.214504452,3469.235375
0.1996472,0.18256148,1652.488707
0.200883261,0.273289703,2871.65452
0.201637353,0.216269216,2458.196983
0.219458363,0.142952274,2968.408217
0.167586342,0.217016209,4539.671693
0.167137968,0.214311866,8538.246463
0.219876535,0.211005105,3080.720067
0.217043462,0.149373707,2615.49666
0.199941777,0.188206709,6263.733298
0.174723892,0.177754467,6078.145852
0.216359566,0.219818282,1125.801714
0.146230579,0.270904393,7356.982556
0.205309788,0.186988969,3411.160485
0.185870494,0.167666665,4891.828025
0.208660279,0.267649303,1482.071185
0.236571986,0.19030485,1003.499116
0.2014946,0.193710247,6625.687606
0.178260328,0.162138266,7310.430152
0.192938961,0.215458029,7276.893907
0.183620784,0.157445354,1553.376602
0.194028332,0.246786775,1617.140764
0.20278703,0.241185586,7006.537441
0.199603796,0.146805583,2592.143112
0.180870548,0.155791241,3589.346563
0.178296054,0.18874064,8666.326751
0.223403401,0.206072894,2263.78922
0.211162552,0.235484111,2879.524369
0.201152095,0.21222132,7274.012698
0.190342778,0.15844183,6940.472977
0.218692712,0.231109387,1690.893869
0.196508025,0.188426495,4662.958165
0.178136083,0.170472722,1702.742954
0.174820241,0.223355622,1435.995873
0.179305111,0.21891701,8987.200148
0.171085674,0.170519408,2518.371579
0.224914214,0.187337241,1871.80559
0.195978044,0.244422166,8603.737877
0.155001401,0.199250859,8015.175624
0.149460005,0.220000944,8297.790721
0.20452175,0.222336833,1231.229678
0.150452514,0.268555409,8264.955881
0.195565047,0.231411306,6033.947052
0.165729211,0.142287248,6338.319861
0.174384197,0.212812516,3810.324212
0.180067147,0.231328766,2793.455526
0.184868585,0.195181629,2368.141672
0.204423431,0.245438202,4845.05924
0.191300971,0.173481192,7135.827042
0.208647724,0.193464073,3398.288243
0.164717182,0.192283691,4869.026345
0.174392445,0.186168588,4193.817369
0.181125068,0.26652979,4029.290023
0.174094537,0.211148072,7141.440042
0.196492184,0.251262059,4094.676687
0.175123663,0.158914045,6140.683203
0.186452935,0.168699406,3454.083152
0.216264261,0.140264755,1969.744421
0.188101411,0.247806047,1567.8536
0.208119624,0.142110233,3724.624718
0.199909081,0.237174548,3926.637923
0.205648271,0.220536494,2435.660655
0.173667262,0.218731826,1946.789111
0.197867535,0.236089782,6793.203971
0.201405047,0.18636205,1002.403866
0.146874392,0.270812006,8598.823499
0.231423529,0.145426766,1195.909989
0.181827719,0.21948921,1401.835703
0.200803622,0.231118906,4380.774711
0.200136027,0.243416774,2154.58684
0.154102705,0.246274542,8756.590608
0.147492188,0.266267327,4230.923277
0.20115489,0.180816864,7242.935764
0.197818879,0.185287884,6683.040772
0.220452393,0.165792039,2877.067805
0.207275484,0.201645893,4417.851923
0.190049577,0.16989097,1142.294988
0.186547273,0.206191297,2432.413487
0.157760243,0.255425598,1672.50006
0.201986378,0.225101684,8591.262307
0.202728216,0.233253184,6406.550615
0.183705106,0.269003644,3215.530957
0.179161885,0.228661727,6301.62736
0.187144784,0.169612089,5972.391287
0.219393633,0.218448064,1772.798509
0.183329546,0.180926042,7835.783711
0.162612535,0.165322035,6667.978013
0.185730604,0.178650543,1773.569463
0.206092541,0.172563566,4086.91747
0.197250828,0.217986827,7316.475998
0.181581238,0.140091969,3743.630966
0.188379482,0.166289711,1642.561032
0.227096694,0.142541956,2286.730613
0.214576276,0.1750968,4009.341508
0.16483555,0.221365425,7429.800754
0.162271236,0.19742948,8047.528143
0.197411751,0.265025011,4965.002168
0.175618723,0.219676901,3187.17155
0.192730755,0.225558599,2890.656007
0.201296005,0.238721212,2590.543204
0.210904361,0.176276868,2095.36203
0.169329885,0.254552431,5006.784544
0.195495609,0.265526419,3902.099059
0.173144107,0.260555078,3089.180245
0.166774812,0.194124783,4859.877554
0.183460822,0.162882994,5678.079369
0.175520509,0.177624978,7443.613545
0.165545262,0.21289812,6977.835223
0.158012386,0.258115653,3368.516494
0.153747049,0.26486,4472.801922
0.161050759,0.2124982,6719.588314
0.224640257,0.201873862,2424.673178
0.213051812,0.144458129,3835.654952
0.193105079,0.170223495,8211.146046
0.204181374,0.251562715,4611.64199
0.202067175,0.146971138,6893.47197
0.171816728,0.261970779,6813.578806
0.19576115,0.270396826,4138.637224
0.190324889,0.199602801,8089.255292
0.147289349,0.26126174,8682.16393
0.154516356,0.267167933,3597.895874
0.230925072,0.175074763,1337.960557
0.155817017,0.21373019,4172.468023
0.184356382,0.17427636,6841.435838
0.160037698,0.257381525,5855.776906
0.185428707,0.188972536,3007.964178
0.157306034,0.253538848,1677.068415
0.181626922,0.258268142,7238.810439
0.159198317,0.233709664,5736.472857
0.182186849,0.216019817,5642.420906
0.189936187,0.172485055,7932.947119
0.180886534,0.186199698,7427.474515
0.186004973,0.25139131,4578.775385
0.203548945,0.141291352,3500.001349
0.225762338,0.241937431,2632.830607
0.160944775,0.221945726,4883.904685
0.170568681,0.26866529,1821.264857
0.166956835,0.239087204,7154.029965
0.157630213,0.189367088,6832.928013
0.18639763,0.239328298,5486.245071
0.215045767,0.222416951,3149.99315
0.21579769,0.155225854,3770.685865
0.20537423,0.171719035,1998.069174
0.184609702,0.257832886,3723.991975
0.18295063,0.200204627,3906.76896
0.180268792,0.181914651,5830.971049
0.199389252,0.193622026,7801.454427
0.161286932,0.173432547,6820.178182
0.19645628,0.167416678,2168.472307
0.172077573,0.262000651,4786.366845
0.168216778,0.242398804,4590.028766
0.192977081,0.18479284,6698.245578
0.165397297,0.242272774,6633.287895
0.160914149,0.239110082,4015.474256
0.196586012,0.166737631,6475.022254
0.180495701,0.243041923,3302.985247
0.212214254,0.167598102,1989.739472
0.158810278,0.187112543,7794.400686
0.195627572,0.204539071,8785.607209
0.194001148,0.154865213,8253.697664
0.190884173,0.146468551,4232.530516
0.140168412,0.273524782,5936.241209
0.16078521,0.246535752,1721.976008
0.198418783,0.143979404,2013.285513
0.149314269,0.269789936,7825.586624
0.210950188,0.191882639,1407.081942
0.170257811,0.210509074,7986.241723
0.152508678,0.268037297,7903.848739
0.157415737,0.214250239,8181.898516
0.191012271,0.258215645,2219.785398
0.165315016,0.246470706,7108.497258
0.209087421,0.270100586,2251.001584
0.191867539,0.171963232,3836.970878
0.202755584,0.238477043,6530.621291
0.182679294,0.257966828,7254.15103
0.173709568,0.204579669,6419.456278
0.161584675,0.190809044,5733.289356
0.163225551,0.183322953,7891.199427
0.186792801,0.228571914,3940.688755
0.220819663,0.264325344,1472.49925
0.149283265,0.235037327,6903.312332
0.172274186,0.170015317,4163.07238
0.219426343,0.167543883,2734.086381
0.225181018,0.250137922,2101.089358
0.180254831,0.223943382,1078.840959
0.188432008,0.162408543,7600.304835
0.222177835,0.16626553,2495.556005
0.238157128,0.260278861,1635.182384
0.214825626,0.212142336,1727.728417
0.162081953,0.205657974,7036.090976
0.180228581,0.14073862,8398.159016
0.181184598,0.21191589,6029.932258
0.196198544,0.189045518,1156.754077
0.194028405,0.167678,8194.775435
0.185360477,0.218375688,8419.458145
0.222710596,0.17487656,2106.391681
0.197122746,0.177095091,2139.914106
0.152595939,0.218873242,7989.761691
0.194625961,0.243168168,7728.84871
0.203888406,0.196159338,4736.641067
0.152992804,0.239409201,5283.14276
0.170636315,0.229754137,8889.996103
0.163898724,0.230691012,1891.938459
0.207253349,0.214908423,4471.756786
0.187324102,0.148559628,7266.700232
0.186236713,0.217787039,2856.197941
0.209070429,0.149365734,2978.698486
0.218955988,0.245278456,1489.330929
0.167207365,0.144954366,5277.012128
0.200356191,0.246222362,6580.988974
0.166113211,0.211783599,5444.581737
0.178948313,0.261371087,5248.108224
0.212899407,0.232306973,4073.650371
0.178264069,0.269519809,6438.663517
0.214493233,0.278700934,1573.783516
0.167247854,0.237948697,2201.799291
0.148339368,0.260677682,3571.079047
0.19349679,0.217998313,2206.720689
0.186673606,0.153168982,2923.251183
0.214523226,0.233918635,3585.58006
0.145787942,0.27552121,4895.522587
0.184376209,0.27334644,3172.042997
0.160047031,0.212302606,7540.757335
0.176297188,0.173346775,7876.623358
0.178226667,0.181775121,6684.631047
0.151459849,0.23632707,6037.233545
0.201973422,0.227167224,6052.002689
0.188460195,0.180046845,8867.695267
0.151833361,0.224189981,6356.207212
0.195156201,0.192488464,2713.560881
0.181967206,0.24889528,5466.930318
0.183238804,0.174566395,5005.886921
0.172530173,0.225908528,3834.627174
0.225033922,0.149329134,1686.335515
0.204517476,0.204527828,4253.045348
0.179642662,0.18914099,4714.801626
0.193151624,0.224731053,2778.925658
0.186049907,0.17037866,7091.772498
0.190553895,0.187945693,4887.997614
0.194665313,0.163204029,4759.345028
0.209642124,0.225656596,5004.071615
0.228900633,0.156533217,2261.590193
0.199446651,0.172725698,8848.627648
0.22003667,0.272556166,1726.214261
0.176783231,0.253198937,2852.238586
0.191882868,0.252749003,4585.916593
0.207260208,0.179136442,4415.060203
0.168094885,0.245427324,3497.539499
0.198455892,0.184574328,6751.664517
0.167019024,0.201400652,6497.908607
0.182190215,0.197708575,1517.114537
0.159002626,0.272704625,6002.760885
0.1846417,0.208381097,3424.537518
0.186175867,0.25921421,5345.576851
0.157198774,0.18789459,7413.434749
0.186875716,0.242341878,4813.060899
0.165382715,0.256642394,8924.292733
0.149491807,0.239086204,3984.94257
0.201141494,0.162141013,7776.51005
0.179709207,0.206101274,3660.045082
0.171332676,0.195341167,3082.16716
0.188135049,0.151809853,6194.978503
0.193564615,0.17869227,8730.000146
0.157576152,0.236190259,5319.82556
0.192882329,0.145135311,3294.732553
0.165448611,0.250088993,6441.461951
0.200034969,0.278646771,1990.050914
0.194057995,0.164910599,8535.388276
0.188696439,0.234306095,7642.876369
0.205384077,0.267064314,2897.689851
0.150622437,0.22921236,7635.227649
0.236051094,0.252334241,1779.825619
0.152038824,0.235666162,4183.885773
0.197442293,0.18697738,7595.489311
0.211141586,0.178920567,4664.046272
0.177806783,0.215911766,1684.84157
0.213394403,0.241807598,3230.042011
0.168873548,0.263103346,2543.330199
0.207949772,0.175667234,2809.195201
0.220611641,0.260274164,1712.944747
0.185444034,0.206154306,3587.331038
0.16313089,0.268109547,5197.769766
0.197934349,0.1783785,4170.354514
0.170474019,0.152752388,2651.134963
0.191572887,0.233231587,6771.72984
0.164805869,0.27475531,4608.594718
0.225217803,0.220011453,1166.215636
0.172937797,0.150624554,2572.451044
0.196532376,0.190746082,3076.660354
0.166536802,0.142727453,5130.554448
0.220463524,0.20494692,2989.257404
0.199238194,0.178189904,3088.442864
0.165320446,0.275922727,2562.825955
0.194857316,0.224819567,2702.133708
0.192735811,0.269291148,2201.559308
0.189208919,0.148130714,4213.453422
0.182228194,0.239367467,5394.809415
0.161844207,0.229595469,7847.166197
0.208989641,0.254786657,3573.643933
0.199768396,0.192462831,8264.27043
0.172309958,0.257515034,6641.016774
0.167955861,0.223006537,1741.694526
0.18329687,0.261168468,5151.784132
0.192892202,0.165500399,8651.793379
0.198972052,0.162840492,8386.59162
0.189098387,0.216744601,1426.517285
0.162143404,0.188869837,6789.910039
0.173481579,0.226248463,3409.494389
0.201804994,0.170676732,8668.831575
0.22569997,0.200488127,2587.757753
0.217302454,0.256358692,1715.516105
0.150343161,0.239221631,7726.476602
0.18368683,0.221186611,1060.619871
0.21231942,0.246266326,2791.897516
0.168570277,0.175087169,2838.251218
0.177758715,0.242302362,8938.364408
0.172941095,0.180219757,5374.77568
0.233083299,0.202145107,1820.572828
0.189453407,0.257576476,1449.273539
0.205776846,0.226037449,3476.346372
0.167237874,0.235997539,2154.443715
0.196908528,0.23303162,1213.462052
0.179701018,0.258191457,3695.326938
0.146165964,0.272852872,8768.059631
0.158122762,0.228431475,3961.980969
0.161275643,0.206154352,6241.6861
0.188530136,0.179159499,2013.382149
0.209155478,0.234645462,5137.147488
0.192407687,0.145683756,4278.161586
0.215813311,0.209358668,2160.823715
0.210844742,0.175080247,4346.697496
0.225757331,0.184302292,2218.544762
0.171509044,0.163353341,7507.067292
0.156363787,0.26849764,7986.257413
0.173040804,0.179469988,2309.669123
0.163426172,0.254118829,6966.733064
0.195072007,0.265035771,4441.894821
0.213705356,0.241935861,1378.581513
0.175377818,0.250527985,8750.441431
0.172820301,0.239002302,7000.791623
0.192600222,0.194574021,8393.867799
0.191885297,0.157828328,8273.384066
0.172928801,0.225966985,8990.688515
0.173435038,0.217741974,4161.75056
0.157030576,0.224709821,5504.201163
0.176351705,0.249766075,5511.079361
0.205047497,0.267556952,2569.413062
0.192617967,0.198234198,7817.847192
0.169641608,0.181721776,6529.111319
0.177261693,0.256466584,2522.000936
0.179628813,0.140864985,3375.472083
0.203357091,0.232584727,1671.955525
0.184826316,0.274282267,1707.911866
0.169556447,0.214948516,6045.101531
0.19537559,0.219329572,3014.71506
0.185224284,0.156220785,4407.178152
0.186252581,0.254096251,3227.716019
0.158449286,0.249432565,4736.105606
0.193698671,0.236997255,1706.149345
0.157367329,0.254786485,5978.940958
0.153056158,0.250340433,8280.318058
0.219676819,0.214099558,2011.883979
0.211713387,0.230889775,3056.930397
0.206538862,0.165331338,5827.004353
0.218726085,0.167733407,2505.122702
0.211745266,0.161790534,3125.736913
0.166119792,0.175079078,5068.085462
0.18185928,0.227738269,8939.249376
0.191257514,0.194825161,6044.354299
0.191139248,0.221274692,7196.839196
0.190216831,0.178746987,4750.484714
0.182900542,0.191033944,1856.991993
0.195048502,0.151021993,7731.115641
0.209209512,0.244048841,1124.560047
0.218780674,0.149591929,2270.059519
0.19838649,0.245724535,6449.395967
0.154093716,0.263064026,4089.977568
0.211312605,0.202366746,2457.123869
0.194264958,0.248716985,3569.949733
0.20648946,0.196099871,1965.256961
0.175662001,0.227266077,7217.15637
0.19928705,0.141774525,7520.287866
0.197443433,0.188246096,5353.787729
0.179284569,0.146734238,6455.448211
0.212042611,0.248306473,1591.797235
0.163806533,0.259415384,3039.750788
0.182096086,0.203625669,1065.931374
0.234221743,0.225452591,1870.015914
0.152421642,0.231934032,8359.619963
0.227238388,0.277154454,1233.702994
0.229058511,0.166525817,1624.608403
0.178574056,0.149034753,5818.659579
0.188173595,0.237155535,7468.36802
0.152876441,0.259600593,8741.928454
0.172066733,0.198949985,4145.837518
0.171029579,0.209648164,6194.125468
0.193726712,0.141340075,5463.043523
0.173616648,0.263027617,3367.393051
0.185132269,0.229794112,1444.440295
0.154861983,0.20199697,8454.079902
0.225476862,0.264824302,1058.642559
0.213497303,0.185547196,2017.135253
0.167329453,0.192435838,8993.149725
0.175965358,0.140841494,2463.924841
0.170991742,0.15225999,2793.773034
0.174625205,0.174965463,8646.142375
0.203450947,0.176625857,2055.471385
0.179583446,0.215056647,8023.186095
0.151159018,0.270795366,5799.951846
0.191000001,0.148692769,5190.372549
0.194909038,0.156620448,5336.750917
0.154968693,0.231733949,6597.306706
0.155593571,0.274771851,1389.274794
0.148464345,0.270527503,8597.161585
0.199218903,0.213185478,2544.892047
0.203434728,0.149977725,4907.695513
0.204027827,0.167356712,2412.532416
0.187087152,0.216481039,1199.539229
0.188439886,0.176661924,6338.672345
0.183710439,0.169312608,6821.943855
0.223066361,0.243068031,1460.273795
0.173561501,0.196853617,5857.223472
0.191443048,0.239481076,6208.608422
0.156604797,0.278805831,4531.456062
0.164632724,0.206414305,2223.680617
0.197187195,0.199348031,8806.938638
0.171604086,0.279199142,1164.85816
0.194527383,0.151390576,3577.672966
0.177365734,0.278115412,2624.219648
0.157768991,0.273025274,4933.325479
0.219260389,0.249799415,2207.091879
0.183856385,0.278137631,3508.646728
0.206479558,0.206256591,1529.35492
0.175435072,0.238431185,8921.54515
0.206985871,0.154486649,4375.727272
0.184565554,0.165993926,2314.123128
0.183653455,0.176348327,4799.471817
0.206007105,0.150701604,5486.801516
0.176551719,0.172418688,4874.039308
0.175260483,0.272463784,4797.781568
0.195401111,0.180701532,6595.138709
0.168184825,0.230292005,3257.979672
0.158567321,0.209456503,6623.750672
0.165456728,0.177301387,5981.388706
0.206276339,0.242601696,3293.814404
0.143167685,0.272901928,8268.358252
0.195713207,0.204361434,5952.81052
0.172638681,0.15755193,4724.243375
0.204931395,0.193636131,1970.729071
0.183557565,0.149439504,8489.434373
0.194162145,0.237730845,2906.987293
0.180250483,0.174434483,3584.18196
0.178244696,0.234561306,6136.731886
0.229985983,0.275570239,1422.124997
0.171914231,0.233069154,7311.275116
0.171239791,0.155846274,6342.26674
0.181251163,0.145019789,1651.44578
0.153042034,0.257546603,5811.950223
0.212319662,0.224714848,2422.348105
0.211886339,0.191413187,4190.068964
0.184891951,0.142367422,4403.312568
0.231614457,0.235097996,1732.360228
0.192193343,0.215983985,8782.443137
0.192884528,0.222405606,3885.791421
0.176262588,0.253624932,8817.970266
0.19155763,0.206109409,2126.771383
0.206815045,0.268585784,3022.869981
0.168973278,0.260888037,2467.761909
0.191713662,0.21305719,4292.218116
0.171085155,0.214051236,4907.781118
0.161994399,0.235435825,5601.227482
0.185609473,0.166468642,4805.659372
0.154734861,0.269629675,4692.381645
0.201217947,0.163260886,6739.650786
0.174845066,0.260976184,5778.982277
0.17990581,0.178396758,8768.349348
0.210199671,0.234373244,2109.55237
0.197583722,0.143688193,1394.592998
0.165144338,0.203030657,4182.232218
0.149491419,0.245068089,7104.741398
0.199032462,0.224931195,7787.05798
0.150674188,0.238033959,3679.729767
0.200414135,0.227404765,1869.253144
0.237799872,0.167210902,1667.498787
0.194300719,0.207171826,3512.915202
0.179060551,0.236646273,1644.715398
0.156123233,0.241646997,7076.901285
0.191651637,0.201744984,6548.589711
0.185205938,0.186008624,6630.907466
0.186266325,0.260173631,3621.521289
0.183445428,0.21240955,7939.987341
0.180098317,0.159352425,8800.893641
0.175482647,0.23020321,1097.958517
0.179559384,0.224539705,2211.144219
0.188892362,0.155806105,2208.809603
0.164884635,0.238824759,8697.1968
0.174672253,0.156868836,4457.937426
0.2047234,0.245107493,4834.802395
0.235942637,0.16431241,1677.173103
0.166263394,0.179353022,6765.00949
0.167959059,0.190145007,2150.082883
0.181234571,0.243600976,7050.465445
0.186195641,0.216526766,7600.773983
0.222648173,0.150339363,2693.345615
0.177204651,0.151653505,8975.425293
0.166785341,0.265553072,7452.784793
0.156892176,0.225027771,5229.357772
0.175355469,0.21109838,5182.455306
0.17857603,0.182133927,2806.073601
0.204808964,0.173675907,3581.11422
0.164075645,0.248639342,2727.200563
0.190146305,0.278507177,1349.532772
0.18680838,0.23974656,7591.087064
0.168898955,0.227039612,7716.147684
0.184237653,0.171118013,8912.981004
0.190447265,0.264997023,2320.076937
0.178944443,0.179292547,7104.196686
0.195670846,0.142476912,3395.130006
0.198510451,0.256942153,2193.669552
0.186988751,0.181248162,1608.758704
0.170116953,0.191885402,6665.397953
0.18632933,0.21948912,3026.180881
0.161573052,0.235252679,8749.275745
0.214805338,0.227307471,3621.00578
0.170375675,0.249897004,6064.231498
0.167606923,0.228537757,2570.064646
0.216197311,0.21454571,3233.090809
0.192987849,0.260952389,1326.889406
0.187506732,0.263605396,3182.830435
0.179506566,0.150410467,3920.228393
0.179128143,0.258217376,4100.023858
0.160154359,0.167114237,8381.10735
0.161433645,0.169117335,7547.448459
0.195792128,0.170302428,7229.065709
0.165382585,0.149064619,8246.04266
0.171183294,0.18243104,7953.859953
0.215631547,0.243607384,3219.994271
0.171251551,0.140058598,7935.100106
0.190663162,0.140409861,3656.173131
0.191252569,0.215190463,5730.500236
0.229686484,0.16291109,1798.322762
0.199595129,0.237614278,6776.672595
0.179958306,0.233621074,1403.134427
0.196176317,0.249815188,3606.797785
0.172703829,0.236804393,1868.694855
0.195639458,0.225853613,7791.092433
0.1771697,0.254823898,3543.797656
0.172251804,0.143677907,4360.476987
0.187900082,0.27450569,2175.803387
0.207677234,0.256362111,2953.418437
0.190585064,0.210446423,3123.774978
0.180379373,0.231370616,6059.422617
0.183791244,0.237453025,3405.559065
0.192754466,0.249161299,4047.148421
0.192074877,0.172201623,2813.898752
0.172225793,0.245450844,3591.775928
0.162778099,0.164917154,7406.563858
0.236131156,0.194573016,1573.077246
0.203254792,0.164237821,4497.357495
0.192846596,0.149537686,8439.839174
0.205165315,0.167498364,5818.783897
0.192316982,0.194986583,5338.665935
0.201114864,0.174074101,2294.808257
0.214199821,0.172604007,1003.265289
0.184397781,0.142249159,7897.314973
0.172646962,0.238832603,8994.89405
0.18699495,0.204398582,2683.252505
0.166215539,0.153683997,3180.611034
0.197623035,0.230895982,8587.375446
0.190280893,0.227842635,1123.935414
0.180373761,0.232779992,8637.101941
0.165920992,0.18612244,4062.09743
0.173223558,0.182634195,2625.010332
0.229128378,0.216607341,2213.779408
0.16479814,0.248894828,3642.514185
0.183014522,0.272134208,3740.272149
0.183651711,0.172670429,7342.061962
0.192881361,0.155222979,3689.428951
0.17888228,0.215302679,2732.113511
0.197506054,0.178534008,6110.587035
0.178238347,0.19857954,8577.900375
0.173176115,0.257359031,4676.893793
0.178574376,0.265495457,3068.421171
0.194439921,0.161290285,7862.356538
0.189070714,0.264704434,3181.4152
0.175398896,0.161991414,7031.75312
0.18545392,0.223542359,7230.461117
0.189514342,0.253410044,7772.148668
0.195477345,0.251667672,6167.120721
0.177831286,0.262976709,7013.975547
0.210525466,0.257303614,1158.504322
0.215219514,0.227646438,2896.07399
0.180912996,0.192698589,3808.343506
0.217043651,0.179636068,2525.055223
0.189010853,0.210160106,2370.512603
0.189985632,0.185310742,1840.785137
0.225448058,0.156877284,1286.032497
0.145684413,0.272148917,3664.845659
0.197535059,0.22704847,4436.591907
0.141641226,0.273099546,6829.55608
0.163840086,0.262768279,2888.185631
0.16828501,0.24752907,5692.050086
0.202052169,0.240694993,4423.469632
0.18562731,0.224872893,6131.861079
0.199819399,0.234957273,3432.237385
0.209217393,0.187476521,3373.394846
0.165414889,0.185965741,8091.428162
0.1769722,0.170027404,2202.903271
0.173412388,0.205383603,3695.364492
0.200187401,0.177056915,1395.673
0.191242409,0.202879924,8526.18645
0.164463629,0.265364659,3418.911902
0.213123525,0.202567723,2233.73466
0.203711249,0.173178057,4931.083556
0.175877346,0.172091741,4260.706406
0.164587014,0.249398974,6879.611382
0.201597207,0.166203116,7705.484342
0.198585608,0.226926137,6174.80809
0.169417565,0.260760002,4588.686656
0.177164204,0.18323398,3343.11606
0.174246846,0.241379676,6755.802479
0.171034366,0.203877564,6135.947066
0.186734665,0.140078043,3042.981483
0.20865987,0.162234277,3616.091847
0.150830313,0.25845068,2294.445182
0.180451743,0.157734199,6384.046226
0.213526225,0.268114965,1428.549074
0.17938322,0.18794176,1374.498235
0.21138086,0.168574214,3074.754521
0.200045365,0.220448451,2222.315964
0.188142626,0.198701194,2803.186472
0.153368707,0.259701717,3416.626678
0.169155598,0.224146639,4244.893562
0.169818203,0.238165429,7148.554952
0.172256643,0.266580583,4102.144027
0.196245833,0.269283292,3049.332774
0.164334265,0.143727987,6286.901963
0.160931695,0.249311596,1548.985339
0.17476674,0.181863881,6748.788448
0.174105286,0.238708883,1851.464398
0.192639032,0.235008485,5645.214628
0.162536405,0.248874047,1450.060072
0.190732903,0.143516025,3197.243355
0.174838548,0.26387139,5395.254896
0.179228718,0.260596497,4934.617405
0.194742078,0.193048261,6313.79451
0.187459813,0.192626397,1935.024116
0.206599305,0.226176992,2764.860252
0.185612389,0.232857101,4510.481898
0.173562314,0.154485369,4627.701636
0.239872483,0.186574869,1081.662079
0.187008801,0.242581965,1824.28804
0.220516432,0.196606559,1539.251724
0.170085563,0.256130446,8556.948492
0.152780482,0.269802589,6369.746089
0.157764909,0.255185042,4702.908225
0.189803525,0.156463333,2237.000334
0.202722992,0.163828163,1620.096763
0.171005969,0.22797801,5325.594354
0.215029429,0.21665479,2835.906919
0.158166525,0.261069334,3540.040334
0.177711018,0.171115636,5827.766263
0.15342071,0.224168174,4774.291367
0.167448961,0.266422833,7569.074304
0.154254726,0.229188322,3249.195806
0.197102359,0.172742794,1976.330349
0.188248853,0.265688659,2988.017791
0.143221977,0.272766395,6777.163617
0.198189535,0.209929361,1506.490014
0.159827631,0.195113494,6341.702349
0.21582292,0.189038413,1970.547407
0.213003083,0.251212945,1133.293467
0.205136285,0.186793786,3469.078742
0.186533672,0.255762432,3769.086901
0.198730619,0.20540423,4566.888243
0.233441855,0.16534054,2010.642049
0.146956468,0.276314535,5185.338162
0.185521165,0.185639294,2096.954055
0.213022378,0.181366443,1905.502018
0.192451131,0.154465315,7369.274695
0.157931544,0.271919328,8375.904079
0.172002307,0.168911942,4519.765181
0.195135927,0.147064292,7011.620501
0.152705766,0.234610956,4851.332423
0.181744131,0.155492722,5534.883768
0.226608061,0.200758296,2493.952905
0.200424832,0.144947745,4949.551632
0.163063792,0.268812221,7133.692413
0.207981982,0.185704759,5306.486164
0.192257307,0.179505295,2152.726956
0.174164497,0.238283528,5810.359403
0.181209567,0.203700609,5823.507262
0.180557988,0.278426452,1258.347779
0.188185766,0.179040194,3585.306951
0.197060427,0.181992664,5767.03363
0.160822459,0.201575303,3076.796073
0.159296911,0.207098699,2953.105249
0.193795783,0.166537743,3649.578599
0.190942768,0.209633278,8067.698349
0.198267297,0.140899931,6011.762386
0.167491965,0.215997906,6060.182149
0.167551699,0.214069482,6710.521464
0.203054427,0.245563088,1283.949614
0.181381858,0.207188245,4346.570758
0.158612408,0.214992823,4704.907278
0.144880948,0.25517583,8636.85258
0.178721106,0.236859699,5840.808944
0.173361032,0.239132227,7603.355196
0.218501804,0.165690411,2202.767944
0.184894822,0.243862117,1985.969667
0.181662053,0.244242765,1548.404459
0.173474871,0.180287295,2591.887552
0.178963792,0.153163977,2829.18413
0.199186738,0.221473822,3538.05264
0.180644429,0.151927428,5073.611619
0.209023165,0.248496812,4086.722826
0.215919012,0.142934581,3656.925609
0.17252717,0.169363645,6317.262485
0.232028164,0.20343826,1621.539197
0.21107068,0.189374971,1462.168394
0.19149523,0.18128309,7665.812782
0.158998438,0.25728358,4068.626221
0.177176615,0.275824122,3196.60323
0.181870873,0.196346432,4150.916835
0.177611357,0.213416205,7353.903242
0.170882021,0.211449974,1802.145738
0.178750404,0.189460075,1788.719761
0.192753796,0.165752038,7539.102396
0.206122477,0.219108354,6027.190029
0.189966424,0.212746529,4703.344432
0.182422126,0.268863781,4924.466703
0.197591073,0.173366204,3351.048416
0.190053859,0.215379688,6199.599495
0.200657298,0.17182293,7322.989131
0.166365101,0.162959973,4292.991501
0.186245042,0.168416822,7234.202143
0.187012805,0.150012862,6565.413904
0.18983277,0.161262496,4899.614444
0.177102925,0.251199992,2962.108857
0.184207361,0.248801697,6169.950623
0.197479674,0.214438411,1058.870623
0.183325474,0.255668834,5156.963602
0.186580686,0.240084296,6693.288264
0.173551835,0.147863315,4414.588073
0.18121431,0.185753253,3695.844335
0.192617232,0.263658901,2432.705255
0.212241283,0.184739171,2765.675756
0.182192607,0.25739917,3069.826339
0.171404766,0.162936789,3558.624088
0.164194937,0.219602202,3939.807531
0.203525739,0.161399446,4320.778883
0.14614635,0.265528329,5749.108008
0.210360456,0.234478755,4586.011318
0.18238062,0.232112903,3187.519361
0.18738171,0.235460476,6875.093396
0.171029133,0.142204796,8814.539125
0.188110915,0.260010725,2725.083129
0.167001782,0.254264183,8508.952152
0.194562095,0.166522297,7647.636895
0.200451398,0.195339454,2620.779578
0.20827158,0.148369848,3340.340737
