cart_dose,sp_value,response,t9,t12,t15,t18,t21,t_final_30
0.42,0.81845,R,18.6997,8.88373,5.6814,4.11158,3.09194,1.3672
0.42,0.82857,R,18.3334,8.51229,5.37934,3.87737,2.91249,1.2873
0.42,0.83869,R,17.9711,8.14319,5.07891,3.64434,2.73394,1.2079
0.42,0.84881,R,17.6127,7.77642,4.78009,3.41251,2.55629,1.1288
0.42,0.85893,R,17.2583,7.41196,4.48287,3.18187,2.37953,1.0502
0.42,0.86905,R,16.9078,7.04982,4.18727,2.95241,2.20365,0.97189
0.42,0.87917,R,16.5613,6.68999,3.89326,2.72413,2.02867,0.894
0.42,0.88929,R,16.2188,6.33247,3.60084,2.49702,1.85456,0.81649
0.42,0.8994,R,15.8803,5.97725,3.31002,2.27108,1.68133,0.73936
0.42,0.90952,R,15.5458,5.62433,3.02078,2.04631,1.50898,0.66262
0.42,0.91964,R,15.2153,5.2737,2.73312,1.82269,1.3375,0.58625
0.42,0.92976,R,14.8888,4.92536,2.44702,1.60024,1.16689,0.51027
0.42,0.93988,R,14.5663,4.57928,2.16248,1.37892,0.997127,0.43465
0.42,0.95,R,14.2478,4.23543,1.87946,1.15871,0.828204,0.35941
0.43,0.1,PR,54.1631,40.8794,31.0451,23.6276,17.9985,7.9755
0.43,0.11012,PR,53.5416,40.3613,30.6422,23.3195,17.7638,7.8718
0.43,0.12024,PR,52.9237,39.8448,30.2405,23.0122,17.5297,7.7683
0.43,0.13036,PR,52.3093,39.33,29.8397,22.7056,17.296,7.665
0.43,0.14048,PR,51.6984,38.8169,29.44,22.3997,17.063,7.562
0.43,0.1506,PR,51.091,38.3054,29.0414,22.0947,16.8304,7.4592
0.43,0.16071,PR,50.487,37.7956,28.6438,21.7903,16.5985,7.3567
0.43,0.17083,PR,49.8864,37.2875,28.2473,21.4867,16.3671,7.2544
0.43,0.18095,PR,49.2891,36.7811,27.8519,21.184,16.1363,7.1523
0.43,0.19107,PR,48.6951,36.2763,27.4576,20.8819,15.906,7.0505
0.43,0.20119,PR,48.1044,35.7732,27.0644,20.5807,15.6764,6.9489
0.43,0.21131,PR,47.517,35.2718,26.6723,20.2803,15.4473,6.8476
0.43,0.22143,PR,46.9329,34.7721,26.2812,19.9806,15.2188,6.7465
0.43,0.23155,PR,46.3521,34.2741,25.8913,19.6818,14.9909,6.6457
0.43,0.24167,PR,45.7745,33.7779,25.5026,19.3838,14.7637,6.5451
0.43,0.25179,PR,45.2002,33.2834,25.115,19.0866,14.537,6.4448
0.43,0.2619,PR,44.6292,32.7906,24.7285,18.7902,14.311,6.3448
0.43,0.27202,PR,44.0614,32.2995,24.3433,18.4947,14.0856,6.245
0.43,0.28214,PR,43.4969,31.8103,23.9592,18.2001,13.8608,6.1455
0.43,0.29226,PR,42.9356,31.3228,23.5763,17.9063,13.6367,6.0463
0.43,0.30238,PR,42.3776,30.8371,23.1946,17.6135,13.4132,5.9474
0.43,0.3125,PR,41.8229,30.3533,22.8141,17.3215,13.1904,5.8488
0.43,0.32262,PR,41.2715,29.8712,22.4349,17.0304,12.9683,5.7504
0.43,0.33274,PR,40.7234,29.3911,22.057,16.7402,12.7468,5.6523
0.43,0.34286,PR,40.1786,28.9128,21.6803,16.4509,12.5261,5.5546
0.43,0.35298,PR,39.6371,28.4364,21.3049,16.1626,12.306,5.4571
0.43,0.3631,PR,39.099,27.9619,20.9308,15.8753,12.0867,5.3599
0.43,0.37321,PR,38.5643,27.4893,20.558,15.5889,11.8681,5.2631
0.43,0.38333,PR,38.0329,27.0187,20.1866,15.3035,11.6502,5.1666
0.43,0.39345,PR,37.5049,26.55,19.8165,15.019,11.4331,5.0704
0.43,0.40357,PR,36.9803,26.0833,19.4478,14.7356,11.2167,4.9745
0.43,0.41369,PR,36.4592,25.6187,19.0805,14.4532,11.001,4.8789
0.43,0.42381,PR,35.9415,25.156,18.7145,14.1719,10.7862,4.7837
0.43,0.43393,PR,35.4273,24.6954,18.35,13.8915,10.5721,4.6888
0.43,0.44405,PR,34.9166,24.2369,17.987,13.6123,10.3588,4.5942
0.43,0.45417,PR,34.4094,23.7805,17.6254,13.3341,10.1463,4.5
0.43,0.46429,PR,33.9057,23.3262,17.2652,13.057,9.93465,4.4062
0.43,0.4744,PR,33.4056,22.874,16.9066,12.7809,9.72379,4.3127
0.43,0.48452,PR,32.909,22.424,16.5494,12.506,9.51377,4.2195
0.43,0.49464,PR,32.4161,21.9761,16.1938,12.2322,9.30458,4.1268
0.43,0.50476,PR,31.9267,21.5304,15.8397,11.9595,9.09624,4.0344
0.43,0.51488,PR,31.441,21.0869,15.4871,11.688,8.88875,3.9423
0.43,0.525,PR,30.959,20.6457,15.1361,11.4176,8.68213,3.8507
0.43,0.53512,PR,30.4806,20.2067,14.7867,11.1484,8.47638,3.7594
0.43,0.54524,PR,30.006,19.7699,14.4389,10.8804,8.27151,3.6685
0.43,0.55536,PR,29.535,19.3354,14.0926,10.6135,8.06752,3.578
0.43,0.56548,PR,29.0678,18.9032,13.7479,10.3478,7.86442,3.4878
0.43,0.5756,PR,28.6043,18.4732,13.4049,10.0833,7.66222,3.3981
0.43,0.58571,PR,28.1446,18.0456,13.0635,9.82004,7.46092,3.3087
0.43,0.59583,PR,27.6886,17.6203,12.7237,9.55796,7.26053,3.2198
0.43,0.60595,PR,27.2365,17.1973,12.3856,9.2971,7.06106,3.1312
0.43,0.61607,PR,26.7881,16.7767,12.0491,9.03745,6.8625,3.043
0.43,0.62619,PR,26.3436,16.3584,11.7143,8.77903,6.66486,2.9553
0.43,0.63631,PR,25.9029,15.9425,11.3811,8.52184,6.46814,2.8679
0.43,0.64643,PR,25.4661,15.5289,11.0496,8.26588,6.27235,2.781
0.43,0.65655,PR,25.033,15.1177,10.7198,8.01115,6.07749,2.6944
0.43,0.66667,PR,24.6039,14.7088,10.3916,7.75767,5.88356,2.6083
0.43,0.67679,PR,24.1786,14.3024,10.0651,7.50542,5.69056,2.5225
0.43,0.6869,PR,23.7572,13.8983,9.7403,7.25441,5.49849,2.4372
0.43,0.69702,PR,23.3397,13.4965,9.41716,7.00464,5.30736,2.3523
0.43,0.70714,PR,22.9261,13.0972,9.0957,6.75611,5.11716,2.2677
0.43,0.71726,PR,22.5164,12.7002,8.7759,6.50882,4.92789,2.1836
0.43,0.72738,PR,22.1106,12.3056,8.45779,6.26277,4.73955,2.0999
0.43,0.7375,PR,21.7086,11.9134,8.14134,6.01796,4.55214,2.0166
0.43,0.74762,R,21.3106,11.5236,7.82656,5.77438,4.36566,1.9337
0.43,0.75774,R,20.9165,11.1361,7.51344,5.53203,4.18011,1.8512
0.43,0.76786,R,20.5263,10.751,7.20198,5.29091,3.99547,1.7691
0.43,0.77798,R,20.1401,10.3683,6.89218,5.05101,3.81176,1.6874
0.43,0.7881,R,19.7577,9.98789,6.58403,4.81233,3.62897,1.6061
0.43,0.79821,R,19.3792,9.60985,6.27753,4.57487,3.44709,1.5252
0.43,0.80833,R,19.0047,9.23416,5.97267,4.33862,3.26613,1.4447
0.43,0.81845,R,18.6341,8.8608,5.66944,4.10358,3.08607,1.3646
0.43,0.82857,R,18.2674,8.48978,5.36784,3.86975,2.90692,1.2849
0.43,0.83869,R,17.9047,8.12109,5.06787,3.63711,2.72866,1.2056
0.43,0.84881,R,17.5458,7.75472,4.76951,3.40566,2.55131,1.1267
0.43,0.85893,R,17.1909,7.39067,4.47276,3.17541,2.37485,1.0481
0.43,0.86905,R,16.84,7.02893,4.17762,2.94634,2.19928,0.96999
0.43,0.87917,R,16.4929,6.6695,3.88409,2.71845,2.0246,0.89223
0.43,0.88929,R,16.1499,6.31238,3.59215,2.49174,1.8508,0.81486
0.43,0.8994,R,15.8108,5.95756,3.30181,2.2662,1.67789,0.73787
0.43,0.90952,R,15.4756,5.60504,3.01305,2.04184,1.50586,0.66127
0.43,0.91964,R,15.1444,5.25481,2.72588,1.81864,1.3347,0.58506
0.43,0.92976,R,14.8172,4.90687,2.44029,1.5966,1.16441,0.50922
0.43,0.93988,R,14.494,4.5612,2.15625,1.3757,0.994988,0.43375
0.43,0.95,R,14.1747,4.21775,1.87374,1.15593,0.826403,0.35866
0.44,0.1,PR,54.0697,40.8094,30.9921,23.5873,17.9679,7.962
0.44,0.11012,PR,53.4492,40.2922,30.59,23.2799,17.7337,7.8585
0.44,0.12024,PR,52.8322,39.7766,30.1889,22.9731,17.4999,7.7552
0.44,0.13036,PR,52.2188,39.2628,29.7889,22.6671,17.2667,7.6521
0.44,0.14048,PR,51.6089,38.7505,29.39,22.3618,17.0341,7.5493
0.44,0.1506,PR,51.0024,38.24,28.9921,22.0572,16.802,7.4467
0.44,0.16071,PR,50.3993,37.7311,28.5952,21.7535,16.5705,7.3443
0.44,0.17083,PR,49.7996,37.2239,28.1995,21.4504,16.3395,7.2422
0.44,0.18095,PR,49.2032,36.7183,27.8048,21.1482,16.1091,7.1403
0.44,0.19107,PR,48.6101,36.2144,27.4112,20.8467,15.8793,7.0387
0.44,0.20119,PR,48.0203,35.7122,27.0186,20.546,15.65,6.9373
0.44,0.21131,PR,47.4337,35.2117,26.6272,20.2461,15.4214,6.8361
0.44,0.22143,PR,46.8505,34.7129,26.2369,19.947,15.1933,6.7352
0.44,0.23155,PR,46.2705,34.2157,25.8477,19.6488,14.9658,6.6346
0.44,0.24167,PR,45.6937,33.7203,25.4597,19.3513,14.739,6.5342
0.44,0.25179,PR,45.1202,33.2267,25.0728,19.0546,14.5127,6.4341
0.44,0.2619,PR,44.55,32.7347,24.687,18.7588,14.2871,6.3342
0.44,0.27202,PR,43.983,32.2445,24.3024,18.4639,14.0621,6.2347
0.44,0.28214,PR,43.4192,31.7561,23.919,18.1697,13.8377,6.1353
0.44,0.29226,PR,42.8587,31.2694,23.5368,17.8765,13.614,6.0363
0.44,0.30238,PR,42.3014,30.7846,23.1558,17.5841,13.3909,5.9375
0.44,0.3125,PR,41.7475,30.3015,22.776,17.2926,13.1685,5.8391
0.44,0.32262,PR,41.1968,29.8203,22.3974,17.0021,12.9468,5.7409
0.44,0.33274,PR,40.6494,29.341,22.0201,16.7124,12.7257,5.643
0.44,0.34286,PR,40.1053,28.8634,21.6441,16.4237,12.5054,5.5454
0.44,0.35298,PR,39.5645,28.3878,21.2693,16.1358,12.2857,5.4481
0.44,0.3631,PR,39.027,27.9141,20.8959,15.849,12.0668,5.3511
0.44,0.37321,PR,38.4929,27.4423,20.5238,15.5631,11.8485,5.2544
0.44,0.38333,PR,37.9621,26.9724,20.1529,15.2782,11.631,5.1581
0.44,0.39345,PR,37.4348,26.5045,19.7835,14.9942,11.4142,5.062
0.44,0.40357,PR,36.9108,26.0386,19.4154,14.7113,11.1982,4.9663
0.44,0.41369,PR,36.3902,25.5746,19.0487,14.4294,10.983,4.8709
0.44,0.42381,PR,35.8731,25.1127,18.6834,14.1485,10.7685,4.7758
0.44,0.43393,PR,35.3594,24.6529,18.3195,13.8686,10.5547,4.6811
0.44,0.44405,PR,34.8492,24.195,17.957,13.5898,10.3418,4.5867
0.44,0.45417,PR,34.3425,23.7393,17.596,13.3121,10.1297,4.4927
0.44,0.46429,PR,33.8393,23.2857,17.2365,13.0355,9.91836,4.399
0.44,0.4744,PR,33.3397,22.8342,16.8784,12.7599,9.70785,4.3056
0.44,0.48452,PR,32.8436,22.3848,16.5218,12.4854,9.49817,4.2127
0.44,0.49464,PR,32.3511,21.9376,16.1667,12.2121,9.28932,4.12
0.44,0.50476,PR,31.8621,21.4926,15.8132,11.9398,9.08132,4.0278
0.44,0.51488,PR,31.3768,21.0497,15.4612,11.6687,8.87417,3.9359
0.44,0.525,PR,30.8952,20.6091,15.1107,11.3988,8.66788,3.8444
0.44,0.53512,PR,30.4172,20.1707,14.7619,11.13,8.46246,3.7532
0.44,0.54524,PR,29.9428,19.7345,14.4145,10.8624,8.25791,3.6625
0.44,0.55536,PR,29.4722,19.3006,14.0688,10.5959,8.05424,3.5721
0.44,0.56548,PR,29.0052,18.869,13.7247,10.3307,7.85146,3.4821
0.44,0.5756,PR,28.542,18.4397,13.3822,10.0666,7.64958,3.3925
0.44,0.58571,PR,28.0826,18.0126,13.0413,9.80371,7.44859,3.3033
0.44,0.59583,PR,27.6268,17.5879,12.702,9.54203,7.24851,3.2144
0.44,0.60595,PR,27.1749,17.1655,12.3644,9.28157,7.04935,3.126
0.44,0.61607,PR,26.7267,16.7454,12.0284,9.02232,6.85109,3.038
0.44,0.62619,PR,26.2824,16.3276,11.6941,8.76429,6.65375,2.9504
0.44,0.63631,PR,25.8418,15.9122,11.3614,8.50749,6.45734,2.8632
0.44,0.64643,PR,25.4051,15.4992,11.0304,8.25191,6.26185,2.7763
0.44,0.65655,PR,24.9721,15.0885,10.701,7.99757,6.06728,2.6899
0.44,0.66667,PR,24.5431,14.6801,10.3733,7.74446,5.87364,2.6039
0.44,0.67679,PR,24.1178,14.2741,10.0473,7.49259,5.68094,2.5183
0.44,0.6869,PR,23.6965,13.8705,9.72296,7.24196,5.48916,2.4331
0.44,0.69702,PR,23.2789,13.4693,9.40028,6.99257,5.29831,2.3483
0.44,0.70714,PR,22.8653,13.0704,9.07928,6.74441,5.1084,2.2639
0.44,0.71726,PR,22.4555,12.6739,8.75994,6.49749,4.91942,2.1799
0.44,0.72738,PR,22.0496,12.2798,8.44228,6.25181,4.73136,2.0963
0.44,0.7375,PR,21.6476,11.888,8.12629,6.00736,4.54424,2.0131
0.44,0.74762,R,21.2494,11.4987,7.81196,5.76415,4.35804,1.9303
0.44,0.75774,R,20.8552,11.1116,7.49929,5.52216,4.17277,1.848
0.44,0.76786,R,20.4648,10.727,7.18829,5.28141,3.98842,1.766
0.44,0.77798,R,20.0783,10.3446,6.87893,5.04188,3.805,1.6844
0.44,0.7881,R,19.6957,9.96468,6.57123,4.80356,3.62249,1.6033
0.44,0.79821,R,19.317,9.58706,6.26517,4.56647,3.44089,1.5225
0.44,0.80833,R,18.9422,9.21178,5.96076,4.33059,3.26021,1.4421
0.44,0.81845,R,18.5713,8.83884,5.65798,4.09592,3.08044,1.3621
0.44,0.82857,R,18.2043,8.46823,5.35682,3.86245,2.90157,1.2826
0.44,0.83869,R,17.8411,8.09994,5.0573,3.63018,2.72361,1.2034
0.44,0.84881,R,17.4819,7.73397,4.75939,3.39911,2.54655,1.1246
0.44,0.85893,R,17.1266,7.37032,4.46309,3.16922,2.37038,1.0462
0.44,0.86905,R,16.7752,7.00898,4.16841,2.94053,2.1951,0.96817
0.44,0.87917,R,16.4276,6.64995,3.87533,2.71302,2.02072,0.89055
0.44,0.88929,R,16.0841,6.29322,3.58385,2.4867,1.84722,0.81331
0.44,0.8994,R,15.7444,5.93879,3.29397,2.26155,1.67461,0.73646
0.44,0.90952,R,15.4087,5.58666,3.00569,2.03757,1.50288,0.65999
0.44,0.91964,R,15.0769,5.23682,2.71899,1.81477,1.33204,0.58392
0.44,0.92976,R,14.7491,4.88928,2.43387,1.59313,1.16206,0.50822
0.44,0.93988,R,14.4252,4.544,2.15032,1.37264,0.992954,0.4329
0.44,0.95,R,14.1052,4.20094,1.8683,1.15328,0.824692,0.35794
0.45,0.1,PR,53.9784,40.741,30.9403,23.548,17.938,7.9488
0.45,0.11012,PR,53.3589,40.2246,30.5389,23.2411,17.7042,7.8455
0.45,0.12024,PR,52.7429,39.71,30.1386,22.9349,17.4709,7.7424
0.45,0.13036,PR,52.1304,39.197,29.7393,22.6294,17.2381,7.6395
0.45,0.14048,PR,51.5214,38.6857,29.3411,22.3247,17.0059,7.5368
0.45,0.1506,PR,50.9158,38.176,28.9439,22.0207,16.7742,7.4344
0.45,0.16071,PR,50.3136,37.668,28.5477,21.7174,16.5431,7.3322
0.45,0.17083,PR,49.7148,37.1617,28.1527,21.415,16.3125,7.2303
0.45,0.18095,PR,49.1192,36.657,27.7587,21.1133,16.0825,7.1286
0.45,0.19107,PR,48.527,36.154,27.3658,20.8123,15.8531,7.0271
0.45,0.20119,PR,47.938,35.6526,26.974,20.5122,15.6243,6.9259
0.45,0.21131,PR,47.3524,35.153,26.5832,20.2128,15.396,6.8249
0.45,0.22143,PR,46.7699,34.655,26.1936,19.9142,15.1684,6.7242
0.45,0.23155,PR,46.1907,34.1587,25.8051,19.6165,14.9413,6.6237
0.45,0.24167,PR,45.6148,33.6641,25.4177,19.3196,14.7148,6.5235
0.45,0.25179,PR,45.0421,33.1713,25.0315,19.0234,14.489,6.4236
0.45,0.2619,PR,44.4726,32.6802,24.6464,18.7281,14.2638,6.3239
0.45,0.27202,PR,43.9064,32.1908,24.2625,18.4337,14.0392,6.2245
0.45,0.28214,PR,43.3434,31.7032,23.8797,18.1401,13.8152,6.1254
0.45,0.29226,PR,42.7836,31.2173,23.4982,17.8474,13.5919,6.0265
0.45,0.30238,PR,42.2271,30.7333,23.1178,17.5555,13.3692,5.9279
0.45,0.3125,PR,41.6738,30.251,22.7387,17.2645,13.1472,5.8296
0.45,0.32262,PR,41.1238,29.7706,22.3608,16.9744,12.9258,5.7316
0.45,0.33274,PR,40.5771,29.292,21.9842,16.6853,12.7051,5.6339
0.45,0.34286,PR,40.0337,28.8153,21.6088,16.397,12.4852,5.5365
0.45,0.35298,PR,39.4936,28.3404,21.2346,16.1097,12.2659,5.4393
0.45,0.3631,PR,38.9568,27.8675,20.8618,15.8234,12.0473,5.3425
0.45,0.37321,PR,38.4233,27.3964,20.4903,15.5379,11.8294,5.246
0.45,0.38333,PR,37.8931,26.9273,20.1201,15.2535,11.6123,5.1498
0.45,0.39345,PR,37.3664,26.4601,19.7513,14.9701,11.3959,5.0539
0.45,0.40357,PR,36.843,25.9949,19.3838,14.6876,11.1802,4.9584
0.45,0.41369,PR,36.323,25.5317,19.0177,14.4062,10.9653,4.8631
0.45,0.42381,PR,35.8064,25.0705,18.653,14.1257,10.7512,4.7682
0.45,0.43393,PR,35.2933,24.6113,18.2897,13.8463,10.5378,4.6736
0.45,0.44405,PR,34.7836,24.1542,17.9278,13.568,10.3252,4.5794
0.45,0.45417,PR,34.2774,23.6992,17.5674,13.2907,10.1135,4.4855
0.45,0.46429,PR,33.7747,23.2462,17.2084,13.0145,9.90249,4.392
0.45,0.4744,PR,33.2755,22.7954,16.8509,12.7394,9.69232,4.2988
0.45,0.48452,PR,32.7799,22.3467,16.4949,12.4654,9.48298,4.2059
0.45,0.49464,PR,32.2878,21.9001,16.1404,12.1925,9.27447,4.1135
0.45,0.50476,PR,31.7993,21.4558,15.7874,11.9207,9.0668,4.0214
0.45,0.51488,PR,31.3144,21.0135,15.436,11.65,8.85998,3.9296
0.45,0.525,PR,30.8331,20.5735,15.086,11.3805,8.65402,3.8382
0.45,0.53512,PR,30.3555,20.1358,14.7377,11.1121,8.44892,3.7472
0.45,0.54524,PR,29.8815,19.7002,14.3909,10.8449,8.24469,3.6566
0.45,0.55536,PR,29.4112,19.2669,14.0457,10.5789,8.04134,3.5664
0.45,0.56548,PR,28.9445,18.8359,13.7021,10.314,7.83888,3.4765
0.45,0.5756,PR,28.4816,18.4071,13.3601,10.0503,7.6373,3.3871
0.45,0.58571,PR,28.0224,17.9806,13.0197,9.78785,7.43663,3.298
0.45,0.59583,PR,27.5669,17.5564,12.681,9.52657,7.23685,3.2093
0.45,0.60595,PR,27.1152,17.1346,12.3438,9.2665,7.03799,3.121
0.45,0.61607,PR,26.6672,16.715,12.0083,9.00764,6.84003,3.0331
0.45,0.62619,PR,26.223,16.2978,11.6745,8.75,6.64299,2.9456
0.45,0.63631,PR,25.7826,15.8829,11.3423,8.49358,6.44687,2.8585
0.45,0.64643,PR,25.346,15.4704,11.0117,8.23839,6.25167,2.7718
0.45,0.65655,PR,24.9132,15.0602,10.6829,7.98442,6.0574,2.6855
0.45,0.66667,PR,24.4842,14.6523,10.3556,7.73169,5.86405,2.5997
0.45,0.67679,PR,24.0591,14.2469,10.0301,7.48019,5.67163,2.5142
0.45,0.6869,PR,23.6377,13.8437,9.7062,7.22993,5.48014,2.4291
0.45,0.69702,PR,23.2202,13.443,9.38398,6.9809,5.28957,2.3444
0.45,0.70714,PR,22.8066,13.0446,9.06342,6.73311,5.09994,2.2601
0.45,0.71726,PR,22.3968,12.6485,8.74454,6.48655,4.91124,2.1763
0.45,0.72738,PR,21.9908,12.2549,8.42733,6.24123,4.72346,2.0928
0.45,0.7375,PR,21.5887,11.8636,8.11178,5.99714,4.53662,2.0098
0.45,0.74762,R,21.1905,11.4746,7.79789,5.75429,4.3507,1.9271
0.45,0.75774,R,20.7961,11.088,7.48566,5.51266,4.16571,1.8449
0.45,0.76786,R,20.4056,10.7038,7.1751,5.27226,3.98163,1.763
0.45,0.77798,R,20.0189,10.3219,6.86618,5.03309,3.79848,1.6816
0.45,0.7881,R,19.6362,9.94235,6.55892,4.79513,3.61625,1.6005
0.45,0.79821,R,19.2572,9.56515,6.25329,4.55839,3.43493,1.5199
0.45,0.80833,R,18.8822,9.19029,5.94931,4.32287,3.25453,1.4396
0.45,0.81845,R,18.511,8.81775,5.64697,4.08855,3.07504,1.3598
0.45,0.82857,R,18.1437,8.44754,5.34625,3.85544,2.89645,1.2803
0.45,0.83869,R,17.7802,8.07966,5.04716,3.62353,2.71876,1.2013
0.45,0.84881,R,17.4206,7.71409,4.74969,3.39282,2.54198,1.1226
0.45,0.85893,R,17.0649,7.35083,4.45383,3.1633,2.36609,1.0443
0.45,0.86905,R,16.7131,6.98988,4.15959,2.93497,2.1911,0.96643
0.45,0.87917,R,16.3652,6.63124,3.86695,2.70783,2.017,0.88893
0.45,0.88929,R,16.0211,6.27489,3.57592,2.48188,1.84379,0.81183
0.45,0.8994,R,15.681,5.92085,3.28649,2.2571,1.67148,0.73511
0.45,0.90952,R,15.3448,5.56911,2.99866,2.0335,1.50004,0.65877
0.45,0.91964,R,15.0125,5.21966,2.71241,1.81108,1.32949,0.58283
0.45,0.92976,R,14.6841,4.8725,2.42776,1.58983,1.15982,0.50726
0.45,0.93988,R,14.3596,4.5276,2.14467,1.36973,0.991015,0.43208
0.45,0.95,R,14.039,4.18493,1.86312,1.15076,0.823062,0.35727
0.46,0.1,PR,53.8892,40.674,30.8897,23.5096,17.9088,7.9359
0.46,0.11012,PR,53.2705,40.1586,30.489,23.2032,17.6754,7.8327
0.46,0.12024,PR,52.6555,39.6449,30.0894,22.8975,17.4425,7.7298
0.46,0.13036,PR,52.0439,39.1328,29.6908,22.5926,17.2101,7.6271
0.46,0.14048,PR,51.4359,38.6223,29.2933,22.2884,16.9783,7.5246
0.46,0.1506,PR,50.8312,38.1135,28.8968,21.9849,16.747,7.4224
0.46,0.16071,PR,50.2298,37.6063,28.5013,21.6822,16.5163,7.3204
0.46,0.17083,PR,49.6318,37.1008,28.1069,21.3803,16.2862,7.2186
0.46,0.18095,PR,49.0372,36.597,27.7136,21.0791,16.0566,7.1171
0.46,0.19107,PR,48.4458,36.0949,27.3214,20.7787,15.8276,7.0158
0.46,0.20119,PR,47.8577,35.5944,26.9303,20.4791,15.5991,6.9148
0.46,0.21131,PR,47.2728,35.0955,26.5402,20.1802,15.3713,6.814
0.46,0.22143,PR,46.6912,34.5984,26.1513,19.8822,15.144,6.7134
0.46,0.23155,PR,46.1128,34.1029,25.7634,19.585,14.9173,6.6131
0.46,0.24167,PR,45.5377,33.6092,25.3767,19.2885,14.6913,6.5131
0.46,0.25179,PR,44.9657,33.1172,24.9912,18.9929,14.4658,6.4133
0.46,0.2619,PR,44.397,32.6269,24.6067,18.6981,14.241,6.3139
0.46,0.27202,PR,43.8316,32.1383,24.2235,18.4042,14.0168,6.2146
0.46,0.28214,PR,43.2693,31.6515,23.8414,18.1111,13.7932,6.1156
0.46,0.29226,PR,42.7103,31.1665,23.4605,17.8189,13.5702,6.0169
0.46,0.30238,PR,42.1545,30.6832,23.0808,17.5275,13.3479,5.9185
0.46,0.3125,PR,41.6019,30.2017,22.7023,17.2371,13.1263,5.8204
0.46,0.32262,PR,41.0526,29.7221,22.325,16.9475,12.9053,5.7226
0.46,0.33274,PR,40.5066,29.2443,21.949,16.6588,12.685,5.625
0.46,0.34286,PR,39.9638,28.7683,21.5743,16.371,12.4654,5.5277
0.46,0.35298,PR,39.4243,28.2942,21.2008,16.0842,12.2465,5.4308
0.46,0.3631,PR,38.8882,27.822,20.8286,15.7983,12.0283,5.3341
0.46,0.37321,PR,38.3553,27.3517,20.4577,15.5134,11.8108,5.2378
0.46,0.38333,PR,37.8258,26.8833,20.0881,15.2294,11.594,5.1417
0.46,0.39345,PR,37.2996,26.4168,19.7199,14.9465,11.378,5.046
0.46,0.40357,PR,36.7768,25.9523,19.353,14.6645,11.1627,4.9506
0.46,0.41369,PR,36.2574,25.4898,18.9875,14.3835,10.9481,4.8555
0.46,0.42381,PR,35.7414,25.0293,18.6234,14.1035,10.7343,4.7608
0.46,0.43393,PR,35.2288,24.5709,18.2607,13.8246,10.5213,4.6663
0.46,0.44405,PR,34.7197,24.1145,17.8994,13.5467,10.3091,4.5723
0.46,0.45417,PR,34.214,23.6601,17.5395,13.2699,10.0977,4.4785
0.46,0.46429,PR,33.7118,23.2078,17.1811,12.9941,9.88702,4.3851
0.46,0.4744,PR,33.2131,22.7576,16.8242,12.7194,9.67719,4.2921
0.46,0.48452,PR,32.7179,22.3096,16.4687,12.4458,9.46818,4.1994
0.46,0.49464,PR,32.2263,21.8637,16.1147,12.1734,9.26001,4.1071
0.46,0.50476,PR,31.7382,21.4199,15.7623,11.902,9.05267,4.0151
0.46,0.51488,PR,31.2537,20.9783,15.4114,11.6317,8.84617,3.9235
0.46,0.525,PR,30.7728,20.5389,15.062,11.3626,8.64052,3.8323
0.46,0.53512,PR,30.2955,20.1018,14.7142,11.0947,8.43574,3.7414
0.46,0.54524,PR,29.8219,19.6668,14.3679,10.8279,8.23183,3.6509
0.46,0.55536,PR,29.3519,19.2341,14.0232,10.5623,8.02879,3.5608
0.46,0.56548,PR,28.8855,18.8036,13.6802,10.2978,7.82664,3.4711
0.46,0.5756,PR,28.4229,18.3754,13.3387,10.0345,7.62537,3.3818
0.46,0.58571,PR,27.964,17.9495,12.9988,9.77244,7.425,3.2929
0.46,0.59583,PR,27.5087,17.5259,12.6605,9.51156,7.22553,3.2043
0.46,0.60595,PR,27.0572,17.1046,12.3239,9.25187,7.02696,3.1161
0.46,0.61607,PR,26.6095,16.6856,11.9889,8.9934,6.8293,3.0284
0.46,0.62619,PR,26.1655,16.2689,11.6555,8.73614,6.63255,2.941
0.46,0.63631,PR,25.7253,15.8545,11.3238,8.48009,6.43672,2.854
0.46,0.64643,PR,25.2888,15.4425,10.9937,8.22527,6.24181,2.7675
0.46,0.65655,PR,24.8561,15.0328,10.6653,7.97168,6.04782,2.6813
0.46,0.66667,PR,24.4273,14.6254,10.3385,7.71931,5.85475,2.5955
0.46,0.67679,PR,24.0022,14.2204,10.0134,7.46818,5.66261,2.5102
0.46,0.6869,PR,23.5809,13.8178,9.68997,7.21828,5.4714,2.4252
0.46,0.69702,PR,23.1635,13.4175,9.3682,6.96961,5.28112,2.3407
0.46,0.70714,PR,22.7498,13.0196,9.04809,6.72218,5.09176,2.2565
0.46,0.71726,PR,22.34,12.624,8.72965,6.47598,4.90333,2.1728
0.46,0.72738,PR,21.9341,12.2308,8.41288,6.23101,4.71583,2.0895
0.46,0.7375,PR,21.5319,11.8399,8.09776,5.98727,4.52926,2.0065
0.46,0.74762,R,21.1336,11.4514,7.78431,5.74477,4.34361,1.924
0.46,0.75774,R,20.7391,11.0653,7.47252,5.50349,4.15889,1.8419
0.46,0.76786,R,20.3485,10.6814,7.16238,5.26344,3.97509,1.7601
0.46,0.77798,R,19.9617,10.3,6.85389,5.02461,3.79221,1.6788
0.46,0.7881,R,19.5788,9.92085,6.54705,4.78701,3.61024,1.5979
